gamma,C,c3,sum_rmse,picp_val,score,status
0.00390625,22.627416997969522,1,0.6102806804070764,0.88,0.8102806804070766,ok
0.00390625,32.0,1,0.5771499916649243,0.86,0.9771499916649247,ok
0.00390625,45.254833995939045,1,0.5771499916649725,0.86,0.9771499916649729,ok
0.00390625,64.0,1,0.5812280809098935,0.86,0.9812280809098939,ok
0.00390625,90.50966799187809,1,0.5812280809098935,0.86,0.9812280809098939,ok
0.00390625,128.0,1,0.5753965918893187,0.86,0.975396591889319,ok
0.00390625,181.01933598375618,1,0.5613488984263038,0.86,0.9613488984263041,ok
0.00390625,256.0,1,0.5549406139567163,0.86,0.9549406139567167,ok
0.00390625,362.03867196751236,1,0.39553807287621456,0.86,0.7955380728762149,ok
0.00390625,512.0,1,0.37702812889522164,0.82,1.1770281288952225,ok
0.00390625,724.0773439350247,1,0.37702812889512594,0.82,1.1770281288951265,ok
0.00390625,1024.0,1,0.3770281288958136,0.82,1.1770281288958144,ok
0.005524271728019903,0.0009765625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.005524271728019903,0.0013810679320049757,1,1.0031269617814114,0.0,10.003126961781412,ok
0.005524271728019903,0.001953125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.005524271728019903,0.0027621358640099515,1,1.0031269617814114,0.0,10.003126961781412,ok
0.005524271728019903,0.00390625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.005524271728019903,0.005524271728019903,1,1.0031269617814114,0.0,10.003126961781412,ok
0.005524271728019903,0.0078125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.005524271728019903,0.011048543456039806,1,1.0031269617814114,0.0,10.003126961781412,ok
0.005524271728019903,0.015625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.005524271728019903,0.02209708691207961,1,1.0031269617814114,0.0,10.003126961781412,ok
0.005524271728019903,0.03125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.005524271728019903,0.04419417382415922,1,0.9768347341378156,0.0,9.976834734137816,ok
0.005524271728019903,0.0625,1,0.762734494376847,0.24,7.362734494376848,ok
0.005524271728019903,0.08838834764831845,1,0.6045665355201093,0.5,4.604566535520109,ok
0.005524271728019903,0.125,1,0.5077542040905741,0.58,3.7077542040905747,ok
0.005524271728019903,0.1767766952966369,1,0.44673790112637457,0.72,2.246737901126375,ok
0.005524271728019903,0.25,1,0.4531458362847365,0.78,1.6531458362847364,ok
0.005524271728019903,0.3535533905932738,1,0.45344235694796964,0.78,1.6534423569479695,ok
0.005524271728019903,0.5,1,0.4946525977287457,0.84,1.0946525977287462,ok
0.005524271728019903,0.7071067811865476,1,0.5490152307622821,0.84,1.1490152307622825,ok
0.005524271728019903,1.0,1,0.5488536272167013,0.84,1.1488536272167018,ok
0.005524271728019903,1.4142135623730951,1,0.5486123860627268,0.84,1.1486123860627273,ok
0.005524271728019903,2.0,1,0.6070894606971293,0.88,0.8070894606971295,ok
0.005524271728019903,2.8284271247461903,1,0.6070878518851062,0.88,0.8070878518851063,ok
0.005524271728019903,4.0,1,0.6071354859055482,0.88,0.8071354859055484,ok
0.005524271728019903,5.656854249492381,1,0.6071472101060874,0.88,0.8071472101060876,ok
0.005524271728019903,8.0,1,0.6071472101060874,0.88,0.8071472101060876,ok
0.005524271728019903,11.313708498984761,1,0.6071472101060874,0.88,0.8071472101060876,ok
0.005524271728019903,16.0,1,0.6071472101060875,0.88,0.8071472101060877,ok
0.005524271728019903,22.627416997969522,1,0.5763788209932117,0.86,0.976378820993212,ok
0.005524271728019903,32.0,1,0.5763788209932119,0.86,0.9763788209932123,ok
0.005524271728019903,45.254833995939045,1,0.5807380135678168,0.86,0.9807380135678172,ok
0.005524271728019903,64.0,1,0.5807380135678168,0.86,0.9807380135678172,ok
0.005524271728019903,90.50966799187809,1,0.5807380135678046,0.86,0.980738013567805,ok
0.005524271728019903,128.0,1,0.5617415701431799,0.86,0.9617415701431803,ok
0.005524271728019903,181.01933598375618,1,0.5555332108415117,0.86,0.9555332108415121,ok
0.005524271728019903,256.0,1,0.39485208413286255,0.86,0.7948520841328629,ok
0.005524271728019903,362.03867196751236,1,0.3769579866685857,0.82,1.1769579866685864,ok
0.005524271728019903,512.0,1,0.376957986668511,0.82,1.1769579866685116,ok
0.005524271728019903,724.0773439350247,1,0.3769579866683477,0.82,1.1769579866683484,ok
0.005524271728019903,1024.0,1,0.37695798667015107,0.82,1.1769579866701518,ok
0.0078125,0.0009765625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0078125,0.0013810679320049757,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0078125,0.001953125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0078125,0.0027621358640099515,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0078125,0.00390625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0078125,0.005524271728019903,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0078125,0.0078125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0078125,0.011048543456039806,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0078125,0.015625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0078125,0.02209708691207961,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0078125,0.03125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0078125,0.04419417382415922,1,0.9768347341378156,0.0,9.976834734137816,ok
0.0078125,0.0625,1,0.762734494376847,0.24,7.362734494376848,ok
0.0078125,0.08838834764831845,1,0.6045665355201093,0.5,4.604566535520109,ok
0.0078125,0.125,1,0.5077542040905741,0.58,3.7077542040905747,ok
0.0078125,0.1767766952966369,1,0.4460045992284199,0.72,2.2460045992284203,ok
0.0078125,0.25,1,0.45235016960246943,0.78,1.6523501696024694,ok
0.0078125,0.3535533905932738,1,0.4550218124017563,0.78,1.6550218124017562,ok
0.0078125,0.5,1,0.49185021414029134,0.84,1.091850214140292,ok
0.0078125,0.7071067811865476,1,0.5455335139725228,0.84,1.1455335139725233,ok
0.0078125,1.0,1,0.5453147539250937,0.84,1.1453147539250943,ok
0.0078125,1.4142135623730951,1,0.5450176018632877,0.84,1.1450176018632883,ok
0.0078125,2.0,1,0.6026942164368749,0.86,1.0026942164368753,ok
0.0078125,2.8284271247461903,1,0.6027572570259183,0.86,1.0027572570259187,ok
0.0078125,4.0,1,0.6029331212957096,0.86,1.00293312129571,ok
0.0078125,5.656854249492381,1,0.6029684981195582,0.86,1.0029684981195586,ok
0.0078125,8.0,1,0.602968498119544,0.86,1.0029684981195444,ok
0.0078125,11.313708498984761,1,0.602968498119544,0.86,1.0029684981195444,ok
0.0078125,16.0,1,0.575417381009933,0.86,0.9754173810099334,ok
0.0078125,22.627416997969522,1,0.5754173810099326,0.86,0.9754173810099329,ok
0.0078125,32.0,1,0.5800343568879653,0.86,0.9800343568879657,ok
0.0078125,45.254833995939045,1,0.5800343568879653,0.86,0.9800343568879657,ok
0.0078125,64.0,1,0.58003435688796,0.86,0.9800343568879604,ok
0.0078125,90.50966799187809,1,0.5623058828560936,0.86,0.962305882856094,ok
0.0078125,128.0,1,0.5563803752087016,0.86,0.956380375208702,ok
0.0078125,181.01933598375618,1,0.39354182391555514,0.86,0.7935418239155555,ok
0.0078125,256.0,1,0.3768598993274972,0.82,1.176859899327498,ok
0.0078125,362.03867196751236,1,0.37685989932758657,0.82,1.1768598993275874,ok
0.0078125,512.0,1,0.37685989932786756,0.82,1.1768598993278683,ok
0.0078125,724.0773439350247,1,0.3768598993275579,0.82,1.1768598993275585,ok
0.0078125,1024.0,1,0.3768598993266976,0.82,1.1768598993266983,ok
0.011048543456039806,0.0009765625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.011048543456039806,0.0013810679320049757,1,1.0031269617814114,0.0,10.003126961781412,ok
0.011048543456039806,0.001953125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.011048543456039806,0.0027621358640099515,1,1.0031269617814114,0.0,10.003126961781412,ok
0.011048543456039806,0.00390625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.011048543456039806,0.005524271728019903,1,1.0031269617814114,0.0,10.003126961781412,ok
0.011048543456039806,0.0078125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.011048543456039806,0.011048543456039806,1,1.0031269617814114,0.0,10.003126961781412,ok
0.011048543456039806,0.015625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.011048543456039806,0.02209708691207961,1,1.0031269617814114,0.0,10.003126961781412,ok
0.011048543456039806,0.03125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.011048543456039806,0.04419417382415922,1,0.9768347341378156,0.0,9.976834734137816,ok
0.011048543456039806,0.0625,1,0.762734494376847,0.24,7.362734494376848,ok
0.011048543456039806,0.08838834764831845,1,0.6045665355201093,0.5,4.604566535520109,ok
0.011048543456039806,0.125,1,0.5077542040905741,0.58,3.7077542040905747,ok
0.011048543456039806,0.1767766952966369,1,0.4449733410610789,0.72,2.2449733410610793,ok
0.011048543456039806,0.25,1,0.45124442306707213,0.78,1.6512444230670722,ok
0.011048543456039806,0.3535533905932738,1,0.4576898520635251,0.8,1.4576898520635249,ok
0.011048543456039806,0.5,1,0.48788566150244034,0.84,1.0878856615024408,ok
0.011048543456039806,0.7071067811865476,1,0.5408451671941457,0.84,1.1408451671941462,ok
0.011048543456039806,1.0,1,0.5405551904486994,0.84,1.1405551904487,ok
0.011048543456039806,1.4142135623730951,1,0.5402335883572245,0.84,1.140233588357225,ok
0.011048543456039806,2.0,1,0.5967849855377205,0.86,0.9967849855377209,ok
0.011048543456039806,2.8284271247461903,1,0.5969339053418116,0.86,0.9969339053418119,ok
0.011048543456039806,4.0,1,0.5972363781597143,0.86,0.9972363781597147,ok
0.011048543456039806,5.656854249492381,1,0.5975545641802402,0.86,0.9975545641802406,ok
0.011048543456039806,8.0,1,0.5975545641802751,0.86,0.9975545641802754,ok
0.011048543456039806,11.313708498984761,1,0.5743117243407199,0.86,0.9743117243407202,ok
0.011048543456039806,16.0,1,0.574311724340719,0.86,0.9743117243407193,ok
0.011048543456039806,22.627416997969522,1,0.5792221808661715,0.86,0.9792221808661719,ok
0.011048543456039806,32.0,1,0.5792221808661713,0.86,0.9792221808661716,ok
0.011048543456039806,45.254833995939045,1,0.5792221808661713,0.86,0.9792221808661716,ok
0.011048543456039806,64.0,1,0.563122096576397,0.86,0.9631220965763974,ok
0.011048543456039806,90.50966799187809,1,0.5437492325029386,0.86,0.943749232502939,ok
0.011048543456039806,128.0,1,0.393063917784993,0.86,0.7930639177849934,ok
0.011048543456039806,181.01933598375618,1,0.37672339530090904,0.82,1.1767233953009097,ok
0.011048543456039806,256.0,1,0.3767233953010143,0.82,1.176723395301015,ok
0.011048543456039806,362.03867196751236,1,0.37672339530042565,0.82,1.1767233953004264,ok
0.011048543456039806,512.0,1,0.3767233953010076,0.82,1.1767233953010083,ok
0.011048543456039806,724.0773439350247,1,0.37672339530100835,0.82,1.176723395301009,ok
0.011048543456039806,1024.0,1,0.37672339530097254,0.82,1.1767233953009733,ok
0.015625,0.0009765625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.015625,0.0013810679320049757,1,1.0031269617814114,0.0,10.003126961781412,ok
0.015625,0.001953125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.015625,0.0027621358640099515,1,1.0031269617814114,0.0,10.003126961781412,ok
0.015625,0.00390625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.015625,0.005524271728019903,1,1.0031269617814114,0.0,10.003126961781412,ok
0.015625,0.0078125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.015625,0.011048543456039806,1,1.0031269617814114,0.0,10.003126961781412,ok
0.015625,0.015625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.015625,0.02209708691207961,1,1.0031269617814114,0.0,10.003126961781412,ok
0.015625,0.03125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.015625,0.04419417382415922,1,0.9768347341378156,0.0,9.976834734137816,ok
