model,n_train,data_seed,init_seed,picp,mpiw,sum_rmse,interval_score,time_s
QRF,300,7,6,0.845,1.6615,0.1487,2.1491,0.37
QRF,300,7,7,0.836667,1.6529,0.1497,2.1562,0.33
QRF,300,7,8,0.845,1.6636,0.1462,2.1326,0.41
QRF,300,7,9,0.848333,1.6574,0.1507,2.165,0.39
QRF,300,7,-1,0.841667,1.6589,0.1437,2.1402,0.0
QRF,300,8,0,0.828333,1.6442,0.1636,2.0813,0.41
QRF,300,8,1,0.813333,1.6341,0.1735,2.1172,0.3
QRF,300,8,2,0.823333,1.6412,0.1677,2.0729,0.26
QRF,300,8,3,0.841667,1.6581,0.151,2.0388,0.26
QRF,300,8,4,0.841667,1.6645,0.1471,2.054,0.26
QRF,300,8,5,0.815,1.6185,0.1807,2.1166,0.27
QRF,300,8,6,0.831667,1.6576,0.1582,2.0784,0.26
QRF,300,8,7,0.835,1.6506,0.1572,2.0586,0.27
QRF,300,8,8,0.82,1.6489,0.1619,2.0772,0.26
QRF,300,8,9,0.848333,1.6574,0.149,2.0172,0.27
QRF,300,8,-1,0.835,1.6475,0.1524,2.0354,0.0
QRF,300,9,0,0.855,1.6894,0.1392,2.0459,0.28
QRF,300,9,1,0.863333,1.7018,0.1225,2.0155,0.29
QRF,300,9,2,0.865,1.707,0.1261,2.0314,0.26
QRF,300,9,3,0.858333,1.701,0.1237,2.0227,0.27
QRF,300,9,4,0.863333,1.7035,0.127,2.0402,0.26
QRF,300,9,5,0.861667,1.704,0.125,2.0311,0.26
QRF,300,9,6,0.865,1.7079,0.1262,2.0342,0.25
QRF,300,9,7,0.856667,1.7016,0.1274,2.0369,0.26
QRF,300,9,8,0.856667,1.7006,0.1306,2.0475,0.26
QRF,300,9,9,0.86,1.7011,0.1266,2.0171,0.25
QRF,300,9,-1,0.863333,1.7018,0.1226,2.0204,0.0
QRF,400,0,0,0.868333,1.7301,0.149,2.1212,0.26
QRF,400,0,1,0.868333,1.7322,0.1462,2.1086,0.26
QRF,400,0,2,0.87,1.7305,0.1473,2.1088,0.26
QRF,400,0,3,0.856667,1.717,0.1523,2.1589,0.26
QRF,400,0,4,0.863333,1.7197,0.1557,2.1323,0.26
QRF,400,0,5,0.866667,1.7293,0.1481,2.1336,0.27
QRF,400,0,6,0.863333,1.7215,0.1478,2.1261,0.27
QRF,400,0,7,0.865,1.7293,0.148,2.1197,0.26
QRF,400,0,8,0.87,1.731,0.1466,2.1198,0.26
QRF,400,0,9,0.861667,1.7163,0.1547,2.1593,0.26
QRF,400,0,-1,0.865,1.7257,0.1457,2.1181,0.0
QRF,400,1,0,0.87,1.6873,0.1408,2.0801,0.26
QRF,400,1,1,0.868333,1.6811,0.1511,2.0691,0.25
QRF,400,1,2,0.875,1.6823,0.1517,2.0867,0.26
QRF,400,1,3,0.865,1.678,0.149,2.0851,0.26
QRF,400,1,4,0.87,1.6826,0.1463,2.0755,0.26
QRF,400,1,5,0.863333,1.6712,0.1563,2.1159,0.26
QRF,400,1,6,0.87,1.6883,0.1486,2.059,0.26
QRF,400,1,7,0.863333,1.6741,0.1621,2.1114,0.26
QRF,400,1,8,0.868333,1.6936,0.1365,2.0794,0.26
QRF,400,1,9,0.868333,1.6729,0.1513,2.0843,0.26
QRF,400,1,-1,0.868333,1.6811,0.1438,2.0685,0.0
QRF,400,2,0,0.816667,1.6163,0.1937,2.22,0.26
QRF,400,2,1,0.818333,1.6056,0.2022,2.2565,0.26
QRF,400,2,2,0.816667,1.6045,0.203,2.2662,0.34
QRF,400,2,3,0.823333,1.6135,0.1949,2.2546,0.25
QRF,400,2,4,0.818333,1.6112,0.1954,2.2214,0.26
QRF,400,2,5,0.825,1.6163,0.1904,2.2025,0.26
QRF,400,2,6,0.811667,1.5995,0.2066,2.2633,0.26
QRF,400,2,7,0.818333,1.608,0.1978,2.2204,0.26
QRF,400,2,8,0.81,1.5915,0.2083,2.2882,0.26
QRF,400,2,9,0.816667,1.5988,0.1983,2.2381,0.25
QRF,400,2,-1,0.818333,1.6065,0.1951,2.227,0.0
QRF,400,3,0,0.853333,1.7052,0.1473,2.0847,0.26
QRF,400,3,1,0.861667,1.7097,0.1538,2.1139,0.26
QRF,400,3,2,0.86,1.7141,0.1497,2.0785,0.26
QRF,400,3,3,0.865,1.7077,0.1478,2.0841,0.26
QRF,400,3,4,0.865,1.7072,0.1493,2.0918,0.26
QRF,400,3,5,0.855,1.6943,0.1665,2.1472,0.26
QRF,400,3,6,0.861667,1.7115,0.1492,2.0659,0.28
QRF,400,3,7,0.856667,1.7081,0.1506,2.0942,0.26
QRF,400,3,8,0.861667,1.7117,0.1537,2.091,0.27
QRF,400,3,9,0.863333,1.7084,0.1538,2.0987,0.26
QRF,400,3,-1,0.863333,1.7078,0.1478,2.0803,0.0
QRF,400,4,0,0.858333,1.6772,0.1562,2.1199,0.27
QRF,400,4,1,0.848333,1.6671,0.1648,2.145,0.25
QRF,400,4,2,0.853333,1.6694,0.1728,2.1437,0.26
QRF,400,4,3,0.853333,1.6746,0.1626,2.1335,0.26
QRF,400,4,4,0.848333,1.6789,0.1585,2.1092,0.28
QRF,400,4,5,0.853333,1.6745,0.1593,2.1154,0.27
QRF,400,4,6,0.848333,1.6669,0.1611,2.1236,0.28
QRF,400,4,7,0.846667,1.6575,0.1809,2.1808,0.26
QRF,400,4,8,0.845,1.6554,0.1775,2.1287,0.26
QRF,400,4,9,0.846667,1.6629,0.1759,2.1401,0.27
QRF,400,4,-1,0.853333,1.6684,0.162,2.1246,0.0
QRF,400,5,0,0.88,1.7212,0.1268,2.0279,0.26
QRF,400,5,1,0.876667,1.7242,0.1286,2.034,0.27
QRF,400,5,2,0.871667,1.7091,0.1363,2.0369,0.26
QRF,400,5,3,0.875,1.7049,0.1456,2.0771,0.26
QRF,400,5,4,0.868333,1.7048,0.1371,2.0611,0.26
QRF,400,5,5,0.875,1.715,0.1336,2.0276,0.26
QRF,400,5,6,0.88,1.7311,0.1245,2.0265,0.27
QRF,400,5,7,0.865,1.6952,0.15,2.0995,0.27
QRF,400,5,8,0.875,1.7074,0.1428,2.079,0.26
QRF,400,5,9,0.871667,1.7105,0.1358,2.0568,0.27
QRF,400,5,-1,0.875,1.7123,0.1286,2.0335,0.0
QRF,400,6,0,0.846667,1.6669,0.1396,2.0705,0.27
QRF,400,6,1,0.843333,1.67,0.1357,2.0824,0.27
QRF,400,6,2,0.848333,1.6736,0.1358,2.085,0.28
QRF,400,6,3,0.84,1.6715,0.1348,2.0896,0.26
QRF,400,6,4,0.845,1.6701,0.1366,2.0877,0.26
QRF,400,6,5,0.836667,1.665,0.1473,2.1374,0.26
QRF,400,6,6,0.841667,1.6612,0.1395,2.0855,0.26
QRF,400,6,7,0.84,1.6608,0.1431,2.1091,0.25
QRF,400,6,8,0.846667,1.6714,0.1385,2.0654,0.26
QRF,400,6,9,0.843333,1.667,0.1394,2.076,0.25
QRF,400,6,-1,0.836667,1.6677,0.1345,2.0778,0.0
QRF,400,7,0,0.833333,1.6654,0.1545,2.0809,0.26
QRF,400,7,1,0.848333,1.6825,0.1434,2.0643,0.26
QRF,400,7,2,0.836667,1.671,0.1532,2.106,0.26
QRF,400,7,3,0.835,1.6616,0.1529,2.075,0.26
QRF,400,7,4,0.838333,1.6765,0.1505,2.0875,0.26
QRF,400,7,5,0.84,1.676,0.145,2.0521,0.26
QRF,400,7,6,0.84,1.6778,0.142,2.0297,0.27
QRF,400,7,7,0.83,1.6595,0.1618,2.1192,0.26
QRF,400,7,8,0.838333,1.675,0.1503,2.1147,0.27
QRF,400,7,9,0.836667,1.6592,0.1591,2.074,0.44
QRF,400,7,-1,0.84,1.6704,0.144,2.0635,0.0
QRF,400,8,0,0.845,1.6676,0.1703,2.2227,0.48
QRF,400,8,1,0.853333,1.683,0.1512,2.131,0.5
QRF,400,8,2,0.848333,1.6759,0.1631,2.1972,0.48
QRF,400,8,3,0.853333,1.6767,0.1547,2.1372,0.5
QRF,400,8,4,0.858333,1.6903,0.147,2.133,0.48
QRF,400,8,5,0.843333,1.6729,0.1645,2.1967,0.48
QRF,400,8,6,0.848333,1.6739,0.1592,2.1718,0.49
QRF,400,8,7,0.851667,1.6805,0.1526,2.1289,0.49
QRF,400,8,8,0.851667,1.6808,0.1536,2.1669,0.48
QRF,400,8,9,0.861667,1.69,0.1475,2.1123,0.5
QRF,400,8,-1,0.855,1.6792,0.1515,2.1386,0.0
QRF,400,9,0,0.88,1.688,0.1319,2.0214,0.49
QRF,400,9,1,0.868333,1.6803,0.1405,2.0366,0.5
QRF,400,9,2,0.873333,1.6766,0.139,2.0347,0.5
QRF,400,9,3,0.871667,1.6819,0.1422,2.0647,0.51
QRF,400,9,4,0.865,1.6858,0.133,2.0295,0.5
QRF,400,9,5,0.866667,1.6805,0.139,2.0403,0.49
QRF,400,9,6,0.875,1.6867,0.1372,2.0343,0.5
QRF,400,9,7,0.861667,1.6729,0.1392,2.0455,0.51
QRF,400,9,8,0.87,1.6806,0.1376,2.021,0.51
QRF,400,9,9,0.87,1.6721,0.1398,2.0264,0.51
QRF,400,9,-1,0.868333,1.6805,0.1328,2.0199,0.0
QRF,800,0,0,0.855,1.7106,0.1328,2.0858,0.55
QRF,800,0,1,0.858333,1.7072,0.1346,2.0984,0.57
QRF,800,0,2,0.855,1.7015,0.1409,2.1005,0.55
QRF,800,0,3,0.851667,1.7039,0.1364,2.0996,0.56
QRF,800,0,4,0.855,1.7017,0.1432,2.1223,0.55
QRF,800,0,5,0.858333,1.7056,0.1353,2.0861,0.55
QRF,800,0,6,0.85,1.7052,0.1348,2.0969,0.54
QRF,800,0,7,0.861667,1.7071,0.1348,2.1078,0.56
QRF,800,0,8,0.85,1.7045,0.1335,2.0951,0.57
QRF,800,0,9,0.86,1.703,0.138,2.0897,0.54
QRF,800,0,-1,0.855,1.705,0.1291,2.0773,0.0
QRF,800,1,0,0.846667,1.6412,0.1789,2.1501,0.55
QRF,800,1,1,0.846667,1.6228,0.1918,2.1522,0.55
QRF,800,1,2,0.838333,1.623,0.1948,2.1474,0.55
QRF,800,1,3,0.851667,1.6393,0.1826,2.1057,0.54
QRF,800,1,4,0.848333,1.623,0.1912,2.1525,0.54
QRF,800,1,5,0.836667,1.6213,0.1914,2.1513,0.54
QRF,800,1,6,0.846667,1.6334,0.183,2.1014,0.54
QRF,800,1,7,0.851667,1.6319,0.1829,2.1208,0.53
QRF,800,1,8,0.848333,1.6333,0.1817,2.1282,0.53
QRF,800,1,9,0.85,1.6358,0.1851,2.1292,0.54
QRF,800,1,-1,0.845,1.6305,0.1805,2.1142,0.0
QRF,800,2,0,0.85,1.6644,0.1334,2.0279,0.54
QRF,800,2,1,0.841667,1.6565,0.1436,2.0363,0.56
QRF,800,2,2,0.84,1.6574,0.144,2.066,0.54
QRF,800,2,3,0.845,1.6619,0.1388,2.0454,0.54
QRF,800,2,4,0.85,1.662,0.138,2.0305,0.54
QRF,800,2,5,0.845,1.653,0.1438,2.0375,0.53
QRF,800,2,6,0.856667,1.6663,0.1372,2.0365,0.57
QRF,800,2,7,0.843333,1.6554,0.1432,2.0549,0.54
QRF,800,2,8,0.843333,1.6581,0.143,2.0519,0.55
QRF,800,2,9,0.845,1.6578,0.1406,2.0347,0.55
QRF,800,2,-1,0.846667,1.6593,0.1359,2.0253,0.0
QRF,800,3,0,0.836667,1.632,0.1652,2.0831,0.55
QRF,800,3,1,0.835,1.6369,0.1637,2.0658,0.53
QRF,800,3,2,0.845,1.6395,0.1656,2.0693,0.54
QRF,800,3,3,0.841667,1.6433,0.1593,2.0776,0.55
QRF,800,3,4,0.835,1.6403,0.1637,2.1043,0.54
QRF,800,3,5,0.838333,1.6428,0.1606,2.0973,0.54
QRF,800,3,6,0.845,1.6432,0.1616,2.0735,0.55
QRF,800,3,7,0.838333,1.6341,0.1654,2.0724,0.54
QRF,800,3,8,0.838333,1.6396,0.1642,2.0704,0.54
QRF,800,3,9,0.841667,1.6416,0.1626,2.0793,0.54
QRF,800,3,-1,0.836667,1.6393,0.1591,2.0686,0.0
QRF,800,4,0,0.858333,1.6758,0.1542,2.1195,0.54
QRF,800,4,1,0.866667,1.6824,0.15,2.0923,0.55
QRF,800,4,2,0.866667,1.6765,0.1548,2.1379,0.45
QRF,800,4,3,0.855,1.6737,0.1544,2.1148,0.27
QRF,800,4,4,0.858333,1.6749,0.1552,2.1165,0.27
QRF,800,4,5,0.863333,1.6801,0.1494,2.0945,0.28
QRF,800,4,6,0.865,1.6752,0.1539,2.1077,0.28
QRF,800,4,7,0.863333,1.681,0.1506,2.1031,0.28
QRF,800,4,8,0.855,1.6694,0.1588,2.1459,0.27
QRF,800,4,9,0.863333,1.6777,0.1491,2.0848,0.28
QRF,800,4,-1,0.863333,1.6767,0.1486,2.0961,0.0
QRF,800,5,0,0.845,1.673,0.1486,2.0562,0.28
QRF,800,5,1,0.845,1.6653,0.1532,2.0743,0.28
QRF,800,5,2,0.835,1.6585,0.1572,2.0967,0.28
QRF,800,5,3,0.846667,1.6716,0.148,2.0618,0.28
QRF,800,5,4,0.85,1.6631,0.1497,2.0707,0.27
QRF,800,5,5,0.836667,1.6554,0.1592,2.0862,0.27
QRF,800,5,6,0.841667,1.6612,0.1543,2.0631,0.27
QRF,800,5,7,0.843333,1.6625,0.1554,2.0877,0.28
QRF,800,5,8,0.838333,1.6638,0.1563,2.0913,0.28
QRF,800,5,9,0.836667,1.6714,0.1512,2.0847,0.27
QRF,800,5,-1,0.841667,1.6646,0.1487,2.0637,0.0
QRF,800,6,0,0.843333,1.6603,0.1552,2.0803,0.28
QRF,800,6,1,0.841667,1.6556,0.1579,2.0939,0.27
QRF,800,6,2,0.838333,1.6603,0.1597,2.1179,0.28
QRF,800,6,3,0.838333,1.6558,0.1634,2.1377,0.29
QRF,800,6,4,0.835,1.6598,0.1637,2.1723,0.28
QRF,800,6,5,0.833333,1.6537,0.1585,2.1593,0.35
QRF,800,6,6,0.826667,1.6487,0.1664,2.1544,0.28
QRF,800,6,7,0.836667,1.6577,0.1618,2.1369,0.27
QRF,800,6,8,0.833333,1.6595,0.1589,2.1294,0.27
QRF,800,6,9,0.835,1.6555,0.159,2.0987,0.27
QRF,800,6,-1,0.838333,1.6567,0.1545,2.1091,0.0
QRF,800,7,0,0.846667,1.6733,0.1529,2.1635,0.27
QRF,800,7,1,0.848333,1.6783,0.1489,2.128,0.27
QRF,800,7,2,0.848333,1.6697,0.1642,2.185,0.28
QRF,800,7,3,0.845,1.6749,0.1522,2.1492,0.28
QRF,800,7,4,0.843333,1.6749,0.154,2.1566,0.28
QRF,800,7,5,0.848333,1.6782,0.1505,2.1418,0.28
QRF,800,7,6,0.848333,1.6775,0.1498,2.1371,0.27
QRF,800,7,7,0.85,1.67,0.1554,2.1426,0.28
QRF,800,7,8,0.853333,1.6822,0.145,2.0943,0.27
QRF,800,7,9,0.86,1.6814,0.1474,2.1224,0.28
QRF,800,7,-1,0.848333,1.676,0.1466,2.1252,0.0
QRF,800,8,0,0.865,1.687,0.1424,2.0264,0.28
QRF,800,8,1,0.868333,1.6896,0.1473,2.0571,0.26
QRF,800,8,2,0.866667,1.6933,0.1402,2.0449,0.28
QRF,800,8,3,0.865,1.6888,0.141,2.0536,0.27
QRF,800,8,4,0.863333,1.6901,0.138,2.0351,0.27
QRF,800,8,5,0.868333,1.6997,0.1269,2.0226,0.27
QRF,800,8,6,0.873333,1.7018,0.1294,2.0272,0.29
QRF,800,8,7,0.866667,1.6919,0.1368,2.0292,0.28
QRF,800,8,8,0.87,1.6887,0.1426,2.0459,0.28
QRF,800,8,9,0.871667,1.6961,0.1328,2.0212,0.27
QRF,800,8,-1,0.868333,1.6927,0.1298,2.0167,0.0
QRF,800,9,0,0.828333,1.6177,0.1725,2.1556,0.28
QRF,800,9,1,0.831667,1.6274,0.1692,2.1291,0.27
QRF,800,9,2,0.825,1.618,0.1738,2.1394,0.28
QRF,800,9,3,0.831667,1.6304,0.1661,2.1059,0.27
QRF,800,9,4,0.831667,1.6279,0.1639,2.1334,0.27
QRF,800,9,5,0.818333,1.6284,0.1677,2.1395,0.28
QRF,800,9,6,0.826667,1.6188,0.1745,2.1513,0.27
QRF,800,9,7,0.831667,1.6257,0.1674,2.138,0.27
QRF,800,9,8,0.835,1.6253,0.1712,2.153,0.27
QRF,800,9,9,0.835,1.6205,0.1775,2.1683,0.27
QRF,800,9,-1,0.835,1.624,0.166,2.1321,0.0
